age,capital-gain,capital-loss,hours-per-week,workclass_n,education_n,marital-status_n,occupation_n,relationship_n,race_n,gender_n,native-country_n,income_n
20,0,0,40,3,11,4,6,3,4,1,38,0
23,0,0,30,3,9,4,8,3,4,0,38,0
46,0,0,40,3,3,5,8,1,4,0,25,0
20,0,0,45,3,11,4,6,3,4,1,38,0
33,7688,0,50,3,9,2,12,0,4,1,38,1
30,0,0,30,3,15,4,1,4,4,0,38,0
43,0,0,40,1,15,0,11,4,4,0,38,0
23,0,0,60,3,15,4,6,3,4,1,38,0
34,0,0,50,3,9,2,4,0,4,1,38,1
25,0,0,40,3,15,4,1,1,4,1,38,0
50,0,0,40,3,11,2,10,5,4,0,38,1
44,0,0,24,3,12,2,4,5,4,0,38,1
26,0,0,40,3,15,0,10,1,4,0,38,0
35,0,0,80,3,10,4,10,1,4,0,38,1
48,0,0,15,5,11,0,10,1,4,1,38,0
26,0,0,40,3,11,4,7,1,2,1,38,0
41,0,0,40,1,12,0,10,4,4,0,38,0
25,0,0,40,3,9,4,8,3,4,1,38,0
33,0,0,55,3,8,4,10,4,4,0,38,0
24,0,0,40,3,9,2,4,5,4,0,38,0
31,0,0,40,3,9,3,1,1,4,0,38,0
24,0,0,2,1,7,4,10,3,4,0,38,0
41,0,0,40,3,6,4,9,4,4,0,3,0
38,0,0,45,1,15,2,3,0,4,1,38,0
19,0,0,40,3,11,4,3,1,4,1,38,0
19,0,0,40,3,11,4,1,3,4,1,38,0
24,0,0,40,3,11,4,8,1,4,1,38,0
59,0,0,40,7,9,2,0,0,4,1,38,0
67,0,0,55,3,12,3,4,1,4,1,38,1
49,0,0,40,3,0,0,7,1,2,1,38,0
35,0,0,40,3,8,2,13,0,4,1,38,1
44,0,0,45,3,15,2,4,0,4,1,38,1
58,99999,0,40,7,15,2,0,0,4,1,38,1
22,0,0,60,3,7,4,11,3,4,1,38,0
21,0,0,10,6,15,4,4,3,4,1,38,0
50,0,0,50,3,15,2,6,0,4,1,38,0
44,0,0,48,1,7,2,10,0,4,1,38,0
36,0,0,40,1,15,2,1,0,0,1,38,0
30,7298,0,48,0,15,2,1,0,4,1,4,1
52,0,0,40,3,11,2,12,0,4,1,38,1
35,0,0,90,5,11,2,3,0,4,1,38,0
48,0,0,48,1,8,4,11,4,4,1,38,0
23,0,2377,40,3,11,2,12,0,4,1,38,0
37,0,0,50,3,12,4,12,1,4,1,38,0
44,0,2415,55,4,12,2,10,0,4,1,38,1
44,0,0,50,3,11,2,14,0,4,1,38,1
36,0,0,40,3,9,0,10,1,4,1,38,0
26,0,0,12,6,15,2,4,0,4,1,38,0
31,0,0,45,4,9,4,10,1,4,1,38,1
23,0,0,12,7,11,4,0,3,2,1,8,0
29,0,0,50,3,11,2,3,0,4,1,38,0
53,0,0,40,3,11,6,3,4,2,0,38,0
52,0,0,40,3,8,2,4,0,4,1,38,0
55,0,1887,40,3,11,2,6,0,4,1,38,1
31,0,0,40,3,0,2,12,0,4,1,38,0
19,0,0,16,7,11,4,0,1,4,0,38,0
64,0,0,30,7,11,6,0,1,4,0,38,0
55,0,0,40,3,11,2,12,0,4,1,38,0
48,0,0,55,3,12,2,10,0,4,1,38,1
20,0,0,40,3,11,4,3,3,4,0,38,0
50,7298,0,30,1,11,2,1,5,4,0,38,1
45,0,0,51,4,9,2,4,0,4,1,38,0
17,0,0,10,3,0,4,6,2,4,1,7,0
38,0,0,25,3,11,0,8,1,4,0,38,0
43,0,0,40,3,11,0,4,4,4,0,38,1
22,0,0,30,3,11,2,3,0,4,1,38,0
63,0,0,40,3,11,0,3,1,4,0,38,0
36,0,0,45,3,9,2,4,0,4,1,38,0
56,0,0,50,3,9,2,10,0,4,1,38,1
43,0,0,40,6,14,2,10,0,2,1,38,0
41,0,0,45,3,9,2,13,0,4,1,38,1
41,0,0,40,3,11,0,1,4,4,0,38,0
36,0,0,45,3,9,0,10,1,4,1,38,0
59,0,0,50,3,10,2,10,0,4,1,38,1
46,0,0,44,1,7,2,4,0,4,1,38,1
23,0,0,36,3,9,4,10,1,4,0,38,0
46,0,0,20,5,15,5,10,1,4,1,38,0
53,0,1902,40,3,9,2,1,0,4,1,38,1
47,0,0,56,3,11,4,7,4,0,1,32,0
46,0,0,40,0,12,4,10,1,4,0,38,0
47,0,0,56,3,11,2,3,0,4,1,38,1
29,0,1887,30,3,11,2,7,0,4,1,38,1
32,0,0,40,3,8,0,4,4,4,0,38,0
90,0,0,40,3,11,2,7,0,4,1,38,0
63,0,0,49,3,9,2,3,0,4,1,38,0
23,0,0,40,3,8,4,10,3,1,1,38,0
76,0,0,30,7,9,2,0,0,4,1,38,0
23,0,0,40,3,8,4,1,1,4,0,38,0
44,0,0,30,3,15,2,1,5,3,0,25,1
81,2936,0,28,4,0,2,4,5,4,0,38,0
17,0,0,12,3,0,4,8,3,2,0,38,0
56,0,0,40,3,8,2,13,0,4,1,38,1
58,0,0,40,0,0,2,3,0,4,1,38,0
45,0,0,45,3,9,2,1,0,4,1,38,1
25,0,0,40,3,11,2,6,0,4,1,38,0
36,0,0,35,3,9,2,10,5,1,0,29,1
32,0,0,24,3,8,2,13,5,4,0,38,1
25,0,0,30,3,11,4,8,2,4,1,38,0
29,0,0,40,0,15,2,1,0,4,1,38,1
23,0,0,60,3,11,4,1,1,4,1,38,0
41,0,0,55,3,12,2,10,0,4,1,38,1
48,0,0,40,6,9,2,4,0,2,1,38,1
29,0,0,60,3,11,2,14,0,4,1,38,0
27,0,0,20,7,12,4,0,4,1,1,35,0
55,0,0,40,3,15,2,3,0,4,1,38,0
30,0,1651,40,3,1,2,6,0,1,1,39,0
45,0,0,40,3,15,6,8,4,2,0,38,0
50,0,0,40,3,11,0,3,3,4,1,32,0
22,0,0,50,3,11,4,3,1,4,1,38,0
80,0,0,32,1,11,6,8,4,0,0,38,0
30,0,0,44,3,11,2,6,0,4,1,38,0
20,0,0,20,3,15,4,12,3,4,0,38,0
29,0,0,35,5,11,2,12,0,4,1,38,0
56,0,0,40,3,15,2,7,0,4,1,38,0
63,0,0,40,3,9,2,1,0,4,1,38,0
20,0,0,40,3,11,4,6,3,4,1,38,0
38,0,0,40,6,11,2,1,5,2,0,38,0
31,0,0,40,3,11,2,3,0,4,1,38,0
21,0,0,35,3,15,4,12,3,4,1,38,0
47,0,0,46,3,0,2,7,0,4,1,38,1
25,0,0,40,1,9,4,13,4,1,0,39,0
31,0,0,38,3,15,5,1,4,2,0,38,0
28,0,0,40,3,11,4,4,1,4,0,38,0
38,0,0,99,3,11,2,14,0,4,1,38,0
30,0,0,40,1,9,2,11,0,4,1,38,0
39,0,1977,40,4,11,2,4,0,4,1,38,1
27,0,0,36,3,9,4,10,4,4,0,38,0
26,0,0,40,3,15,4,4,1,4,0,38,0
47,0,0,40,3,11,4,1,2,4,0,38,0
27,0,2258,50,5,11,4,3,1,4,1,38,0
43,0,0,32,3,15,2,11,0,3,1,38,0
32,0,0,55,1,9,4,10,1,4,1,38,0
20,0,0,30,3,15,4,12,3,1,1,29,0
21,0,0,20,1,2,4,6,4,2,0,38,0
32,0,0,40,3,8,4,10,1,4,1,38,0
37,0,0,48,3,8,0,7,1,2,1,38,0
45,0,0,40,3,11,2,3,0,1,1,39,0
37,0,1887,40,4,7,2,12,0,4,1,38,1
54,0,0,15,7,6,0,0,1,4,0,38,0
24,0,0,25,3,9,4,10,1,4,1,38,0
28,0,0,30,7,1,4,0,1,4,1,38,0
23,0,0,40,3,15,4,5,3,4,1,38,0
54,0,0,40,7,11,2,0,0,4,1,38,0
40,0,0,40,3,11,2,7,0,4,1,38,1
38,0,0,48,3,15,2,3,0,4,1,38,1
71,0,0,40,3,0,2,7,0,4,1,38,0
51,0,0,40,3,15,0,1,4,4,0,38,0
52,0,0,5,5,15,4,1,4,4,1,38,0
30,0,0,40,3,9,4,12,1,4,0,38,0
34,7688,0,40,3,11,2,3,0,4,1,38,1
38,0,0,40,3,0,0,7,1,4,0,38,0
43,13550,0,40,0,8,4,10,1,4,0,38,1
43,0,0,42,3,1,4,14,1,4,1,38,0
36,13550,0,40,0,15,4,4,1,2,1,38,1
24,0,0,40,6,15,4,1,3,4,0,38,0
29,0,0,40,7,3,4,0,3,1,1,29,0
55,0,0,40,3,0,2,8,5,2,0,38,0
51,0,1902,60,3,12,2,10,0,4,1,38,1
43,0,0,40,1,11,0,4,4,0,0,38,0
28,0,0,40,3,11,0,11,1,4,1,38,0
54,0,0,45,3,7,2,12,0,4,1,38,0
47,0,0,40,3,15,2,10,0,4,1,38,1
47,0,0,55,3,9,2,12,0,4,1,38,1
47,0,0,57,3,15,2,8,0,4,1,38,1
38,6497,0,35,3,15,4,1,4,4,0,38,0
60,0,0,40,5,4,2,5,0,4,1,38,0
19,0,0,25,3,11,4,12,3,0,0,38,0
22,0,0,25,3,15,4,1,3,2,0,38,0
55,0,0,40,1,12,2,10,0,4,1,38,1
44,0,0,35,3,15,5,12,2,2,0,38,0
53,7688,0,67,5,3,2,4,0,4,1,21,1
44,4386,0,40,1,12,2,10,5,4,0,38,1
28,0,0,50,0,9,4,11,1,4,1,38,0
30,0,0,40,1,15,4,14,4,2,0,38,0
39,0,0,40,1,11,4,4,3,0,0,38,0
43,0,0,40,6,11,0,4,4,4,0,38,0
24,0,0,40,3,9,4,12,2,4,0,38,0
27,0,0,56,1,8,4,11,1,4,1,38,0
64,0,0,70,5,4,2,5,0,4,1,1,0
41,0,0,40,1,15,2,5,0,4,1,38,1
28,0,0,40,3,11,4,14,3,4,1,38,0
61,0,0,30,3,11,2,10,0,4,1,38,0
27,0,0,40,3,1,0,7,4,4,0,38,0
49,0,0,32,3,15,0,1,1,4,0,38,0
20,0,0,40,3,15,2,3,0,4,1,38,0
41,0,1876,40,3,9,4,10,1,4,0,38,0
28,0,0,40,1,11,2,3,0,4,1,38,0
36,0,0,40,3,11,0,7,1,4,1,38,0
44,0,0,40,5,9,0,3,3,4,1,38,0
51,7688,0,20,3,9,2,1,5,4,0,38,1
40,0,0,38,3,15,0,10,4,2,0,38,0
19,0,0,40,3,11,4,3,1,4,0,38,0
54,0,0,40,3,15,2,10,5,4,0,38,0
55,0,0,40,5,11,0,3,1,4,1,38,0
57,0,0,40,3,8,6,10,1,4,0,38,0
29,0,0,30,3,15,5,9,1,4,0,12,0
51,0,0,43,3,11,0,12,4,4,0,38,0
44,0,0,37,3,11,0,8,1,4,1,38,0
35,0,0,42,1,8,2,11,0,4,1,38,0
40,0,0,40,3,11,0,14,1,4,1,38,0
46,0,0,32,3,5,5,8,1,4,0,38,0
25,0,0,60,3,15,2,3,0,4,1,38,1
33,0,1408,36,3,9,4,10,1,4,1,38,0
32,0,2205,40,3,15,4,7,2,4,0,14,0
22,0,0,40,3,11,4,13,1,4,0,38,0
39,0,0,40,3,15,2,12,5,1,0,29,0
18,0,0,40,5,11,4,5,3,1,1,38,0
43,0,0,45,3,11,0,1,4,2,0,38,0
46,0,0,40,3,11,4,13,2,4,1,38,0
63,7298,0,48,3,15,2,12,0,4,1,38,1
40,0,0,8,7,15,2,0,0,4,1,38,0
59,0,0,60,3,9,2,4,0,4,1,38,1
40,0,0,40,1,12,4,10,1,4,0,38,0
23,0,0,35,3,11,4,8,3,4,1,38,0
64,0,0,10,7,11,2,0,0,4,1,38,0
36,0,0,60,3,8,2,12,0,4,1,38,0
48,0,0,40,3,11,0,7,4,4,0,38,0
43,0,0,40,3,15,2,10,5,4,0,38,1
18,0,0,30,3,0,4,8,3,4,0,38,0
17,0,0,16,3,1,4,3,3,4,1,38,0
36,0,0,50,3,14,2,10,0,4,1,38,0
53,0,0,40,3,11,2,7,0,4,1,38,1
36,0,0,39,6,15,0,4,1,4,0,38,0
20,0,0,40,3,11,4,6,1,4,1,38,0
22,0,0,60,3,9,4,12,1,4,0,38,0
34,0,0,40,3,9,2,10,0,4,1,38,1
39,0,0,40,3,1,0,8,3,4,1,38,0
57,0,0,40,3,15,6,8,1,4,0,38,0
30,0,0,40,3,0,0,8,4,4,0,38,0
37,0,0,60,3,14,2,10,0,4,1,38,1
51,0,0,40,3,11,2,7,0,4,1,38,1
38,0,0,40,3,11,4,14,4,4,1,38,0
34,0,0,35,3,11,4,4,4,4,0,38,0
47,0,0,40,0,11,3,1,1,2,0,32,0
28,0,0,40,5,11,2,5,0,4,1,38,0
25,0,0,24,3,0,4,8,1,4,1,26,0
25,0,0,60,3,15,4,4,1,4,0,38,0
50,15024,0,65,3,12,2,4,0,4,1,38,1
50,0,0,40,3,11,2,3,0,4,1,38,1
43,0,0,48,3,9,2,3,0,4,1,38,0
27,0,1876,75,3,11,4,14,1,4,1,38,0
32,0,0,50,3,11,2,3,0,4,1,38,0
44,0,0,35,3,0,4,5,4,4,1,38,0
19,0,0,20,3,11,4,12,4,2,0,38,0
53,0,0,40,4,15,6,4,1,4,1,38,1
21,0,0,40,3,11,4,11,1,4,1,38,0
26,0,0,40,3,11,4,14,1,4,1,38,0
68,0,419,12,3,11,2,14,0,4,1,38,0
31,0,2051,57,3,15,2,12,0,4,1,38,0
32,0,2444,50,3,9,4,4,2,4,1,38,1
33,0,0,40,3,12,4,1,3,4,1,38,0
49,0,0,40,7,11,4,0,1,2,1,38,0
24,0,0,65,3,1,2,3,0,4,1,38,0
30,0,0,42,3,11,2,12,0,4,1,38,0
49,0,0,40,3,11,2,3,0,4,1,38,1
18,0,0,40,3,1,4,6,1,2,1,38,0
30,0,0,37,6,15,4,1,1,4,0,38,0
51,0,0,40,3,11,2,3,0,4,1,38,0
52,0,0,40,3,15,2,10,0,4,1,38,0
52,0,0,30,3,11,0,8,2,4,1,38,0
23,0,0,32,1,11,4,8,3,2,1,38,0
23,0,0,60,5,0,4,3,1,4,1,38,0
36,0,0,48,3,11,2,7,0,4,1,38,0
19,0,0,25,3,1,4,3,2,4,1,38,0
53,0,0,60,5,11,2,3,0,4,1,38,0
17,0,0,25,3,1,4,6,3,4,1,38,0
69,0,0,8,3,11,6,6,1,4,0,38,0
46,0,0,40,1,9,0,10,4,4,0,38,0
33,0,0,46,3,11,5,13,1,4,1,38,0
40,0,0,45,3,15,2,7,0,4,1,38,0
56,0,0,60,3,15,2,14,0,4,1,38,0
29,0,0,40,1,12,2,10,0,4,1,38,0
41,0,0,38,3,15,0,1,4,4,0,38,0
22,0,0,45,3,11,2,12,0,4,1,38,0
28,0,0,40,3,5,2,3,0,4,1,38,0
31,0,0,46,3,9,2,3,0,4,1,38,0
35,0,0,40,3,9,4,10,1,4,0,38,0
38,0,0,40,3,15,2,7,0,2,1,38,0
17,0,0,10,3,0,4,8,3,4,0,38,0
39,0,0,40,3,0,2,3,0,4,1,38,0
27,0,0,40,5,15,4,8,1,2,1,38,0
50,0,0,40,3,11,4,1,3,4,0,38,0
56,0,0,40,1,11,2,14,0,4,1,38,0
80,0,0,20,5,11,2,5,0,4,1,38,0
38,0,0,15,5,15,2,5,5,4,0,38,0
52,0,0,40,6,11,2,11,0,2,1,38,1
26,0,0,38,1,9,4,10,3,2,1,8,0
43,0,0,40,3,11,0,8,3,1,0,34,0
45,0,0,42,3,9,4,4,1,4,0,38,0
41,0,0,40,4,8,2,4,0,2,1,38,1
30,0,0,25,3,7,0,1,1,4,0,38,0
24,2407,0,40,3,15,2,3,0,4,1,38,0
43,0,0,20,1,15,0,8,4,4,0,38,0
44,0,0,70,3,9,2,4,0,4,1,38,1
54,0,0,40,3,11,0,14,1,2,1,38,0
23,0,2258,40,3,9,4,10,3,4,0,38,1
33,0,0,60,5,11,2,12,0,4,1,38,1
18,0,0,16,3,1,4,8,3,4,1,38,0
38,0,0,40,3,15,5,10,4,4,0,10,0
41,0,0,45,5,8,2,5,0,4,1,38,0
22,0,0,48,7,2,4,0,1,4,1,38,0
66,0,0,40,4,5,2,3,0,4,1,38,1
70,0,0,40,7,11,2,0,0,4,1,38,0
58,0,1977,35,5,0,2,3,5,4,0,38,1
60,0,0,10,5,12,0,10,4,4,0,38,0
24,0,0,65,1,0,4,3,4,2,1,13,0
61,0,0,36,3,1,0,8,4,4,0,38,0
35,0,0,40,1,9,2,3,0,4,1,38,0
19,0,0,40,3,15,4,10,3,4,0,38,0
52,0,0,40,3,11,4,1,4,2,0,38,0
38,7298,0,50,5,9,2,12,0,4,1,38,1
39,0,0,40,5,11,2,12,0,4,1,38,0
33,0,0,50,5,9,2,3,0,4,1,38,0
52,0,0,40,3,11,0,1,4,4,0,38,0
41,0,0,44,3,11,5,7,4,4,0,4,0
37,0,0,55,3,15,2,12,0,4,1,38,0
38,0,0,45,1,9,2,10,0,4,1,38,1
27,0,0,40,3,15,4,4,1,4,0,38,0
38,0,0,40,3,12,4,1,4,4,0,38,0
38,3103,0,60,5,9,2,10,0,1,1,38,1
49,0,0,30,5,11,2,13,0,4,1,38,1
38,0,0,45,3,9,4,12,1,4,1,38,1
22,0,0,55,3,11,4,7,2,4,1,38,0
40,0,0,40,0,7,2,10,0,4,1,38,1
20,0,0,40,3,11,2,3,0,4,1,38,0
34,0,0,99,0,10,4,10,1,4,0,38,0
24,0,0,56,3,12,4,1,1,4,1,38,0
58,4787,0,40,0,9,5,10,1,4,1,38,1
24,0,0,40,3,15,4,1,3,4,0,38,0
43,0,0,45,3,11,4,3,1,4,1,38,0
38,0,0,40,3,11,4,4,3,4,0,38,0
42,0,0,40,3,11,2,3,0,4,1,38,0
27,0,0,40,3,15,2,7,0,4,1,38,0
18,0,0,20,3,0,4,12,3,4,0,38,0
37,27828,0,48,3,11,4,3,2,0,1,38,1
48,0,0,65,3,11,0,14,1,4,1,38,0
40,0,0,25,3,5,5,8,1,4,0,38,0
50,7688,0,50,4,9,2,4,0,1,1,23,1
57,0,0,35,3,11,5,12,1,0,0,38,0
36,0,0,60,1,15,2,11,0,4,1,38,1
41,0,0,40,3,11,2,5,0,4,1,38,0
90,0,0,40,3,5,2,7,0,4,1,38,0
66,0,0,10,3,5,6,8,1,2,0,38,0
34,0,2179,12,5,11,2,5,5,4,0,38,0
23,0,0,1,3,11,4,3,3,1,1,39,0
35,0,0,55,3,11,2,11,0,4,1,38,0
32,2407,0,40,3,11,2,3,0,4,1,38,0
33,0,0,50,3,9,4,10,1,2,1,38,1
32,0,0,40,4,8,2,4,0,4,1,38,0
31,0,0,40,3,15,2,3,0,1,1,38,0
32,0,0,50,5,15,2,12,0,4,1,38,0
40,0,0,40,3,11,2,8,0,4,1,38,0
27,0,0,30,5,11,4,11,1,4,1,38,0
34,0,0,40,1,11,4,11,1,0,1,38,0
35,0,0,40,3,8,2,8,5,2,0,38,1
29,0,0,40,3,15,2,4,0,4,1,38,0
41,0,0,20,3,11,5,8,4,2,0,38,0
33,0,0,48,6,10,2,10,5,4,0,38,1
22,0,0,20,7,11,2,0,3,4,0,38,0
52,0,0,40,3,9,2,10,0,4,1,38,1
20,0,0,40,3,11,2,3,0,4,1,38,0
18,0,0,10,1,1,4,11,3,4,1,38,0
63,0,0,50,3,9,2,10,0,4,1,38,1
49,0,0,35,3,5,0,8,4,4,0,38,0
58,0,0,40,3,11,2,12,0,4,1,38,0
23,0,0,50,5,11,0,8,4,4,0,38,0
59,0,0,40,3,11,2,3,0,4,1,38,1
49,0,0,40,5,15,2,4,0,4,1,38,0
23,0,0,15,1,9,4,10,3,4,0,38,0
17,0,0,40,7,0,4,0,3,4,1,38,0
20,0,0,40,3,1,4,6,1,4,1,38,0
36,0,1887,50,3,8,2,4,0,4,1,38,1
64,0,0,3,3,15,6,4,1,4,0,38,0
34,0,0,40,3,15,4,4,1,4,0,38,0
63,0,0,35,3,7,3,1,2,4,0,38,0
51,0,0,40,3,11,4,1,1,2,0,38,0
40,0,0,35,6,15,0,1,1,2,0,38,0
55,0,0,55,3,6,2,3,0,4,1,38,0
35,0,0,46,3,11,0,3,1,4,1,38,0
30,0,0,25,3,9,4,7,1,4,1,38,0
47,0,0,18,7,9,2,0,0,4,1,38,0
29,0,0,40,3,0,4,3,1,2,1,38,0
17,0,0,8,7,1,4,0,3,4,0,38,0
32,7688,0,45,5,14,2,10,0,4,1,38,1
55,0,0,40,3,9,2,7,0,4,1,38,0
47,0,0,56,1,15,0,4,1,4,1,38,1
50,0,0,40,3,9,0,8,1,4,1,38,0
42,7688,0,45,3,11,2,3,0,2,1,38,1
32,0,0,55,5,15,2,3,0,4,1,38,1
60,0,0,30,3,7,2,12,0,4,1,38,0
53,0,0,40,3,11,2,3,0,4,1,38,0
58,8614,0,40,3,9,6,4,4,4,1,38,1
45,0,0,30,3,9,4,10,1,4,1,38,0
31,0,0,40,3,11,4,4,3,4,1,38,0
32,0,0,40,5,11,4,3,1,4,1,38,0
37,0,0,30,3,15,0,8,4,4,0,38,0
28,0,0,60,3,15,4,1,1,4,0,38,0
26,0,0,40,3,2,4,3,1,4,1,25,0
47,0,0,80,4,11,2,4,0,4,1,38,1
34,0,0,50,3,15,2,4,0,4,1,38,1
42,0,0,40,3,11,0,7,1,2,1,38,0
48,99999,0,40,3,9,2,13,5,4,0,38,1
32,0,0,40,3,11,4,7,4,2,0,38,0
35,0,0,42,3,8,2,4,5,4,0,38,1
46,0,1902,52,1,10,2,10,5,4,0,38,1
38,0,0,40,3,15,2,8,0,4,1,38,0
49,0,0,70,7,11,3,0,1,4,1,38,0
35,0,0,40,3,9,2,1,0,4,1,38,1
61,4865,0,40,7,11,0,0,1,4,1,38,0
45,0,0,35,3,7,0,1,4,2,1,38,0
31,0,0,40,3,9,4,4,1,4,1,38,0
52,0,0,60,4,15,2,4,0,4,1,38,1
20,0,0,50,3,15,4,6,3,4,1,38,0
64,0,0,30,7,1,2,0,0,4,1,38,0
20,0,0,40,7,15,4,0,3,4,1,38,0
24,0,0,50,3,12,4,13,1,4,1,38,0
29,0,0,40,3,8,2,3,0,4,1,38,1
23,0,0,40,3,9,4,4,1,4,0,38,0
34,0,0,40,6,11,2,1,0,4,1,38,0
54,0,0,38,3,12,6,1,4,4,0,38,0
21,0,0,30,3,15,4,8,1,4,0,38,0
23,0,0,30,3,9,4,1,3,4,0,38,0
79,2964,0,30,3,5,6,9,1,4,0,38,0
55,0,0,40,3,12,2,4,0,4,1,38,1
42,0,0,35,7,11,3,0,1,4,1,38,0
60,2597,0,40,3,11,0,13,4,4,0,38,0
37,0,0,40,3,7,0,3,1,2,1,38,0
47,0,1590,40,3,11,0,14,1,4,1,38,0
20,0,0,40,6,15,4,1,3,4,1,38,0
53,0,0,40,3,9,4,8,1,4,1,1,0
34,0,0,40,3,11,2,7,5,4,0,38,0
43,0,0,40,3,15,0,10,4,2,0,38,0
24,0,0,60,5,15,2,14,0,4,1,38,0
23,0,0,40,3,11,4,11,3,0,1,38,0
29,0,0,40,3,8,4,7,1,3,1,38,0
58,0,0,40,3,15,0,1,4,2,0,38,0
55,7688,0,40,7,7,2,0,0,2,1,38,1
40,0,0,40,3,12,4,1,3,4,0,38,0
43,0,0,40,0,15,2,1,5,4,0,38,0
25,0,0,40,6,12,4,4,1,4,1,38,0
23,0,0,24,1,9,4,10,3,4,1,38,0
34,0,0,50,4,11,2,3,0,4,1,38,0
26,0,0,35,3,15,5,12,4,4,0,38,0
60,0,0,65,3,10,4,10,1,4,0,38,1
39,0,0,50,3,11,2,14,0,4,1,38,1
21,0,0,40,3,11,4,8,3,4,1,38,0
45,0,2179,45,3,11,2,14,0,4,1,38,0
33,0,0,40,3,15,4,4,1,4,1,38,0
26,0,0,70,3,9,4,4,1,4,1,38,1
39,114,0,45,3,15,0,1,4,4,0,38,0
29,8614,0,40,3,7,4,10,1,4,0,38,1
29,0,0,40,7,15,4,0,3,2,0,38,0
52,0,0,40,3,1,2,8,0,4,1,38,0
34,0,0,30,3,9,2,8,0,4,1,38,1
24,0,0,48,3,11,4,7,1,4,1,38,0
77,20051,0,40,4,10,2,5,0,4,1,38,1
34,0,0,60,5,12,2,5,0,4,1,38,0
53,0,0,70,5,6,2,5,0,4,1,38,0
31,0,0,40,3,11,5,3,1,2,1,38,0
58,0,0,15,3,11,0,12,1,4,0,38,0
50,7688,0,55,5,12,2,12,0,4,1,38,1
32,0,0,40,3,11,2,3,0,4,1,38,0
57,0,0,40,3,11,0,8,1,4,0,38,0
32,0,0,45,3,11,4,12,1,4,0,38,0
77,0,0,10,3,6,2,9,5,2,0,38,0
37,0,0,40,5,15,4,3,1,4,1,38,0
51,0,0,40,3,11,2,1,2,4,0,38,0
33,0,0,60,5,7,0,12,4,2,1,38,0
53,0,0,35,1,11,3,14,2,4,0,38,0
32,0,0,50,3,11,0,12,1,4,1,38,0
30,0,0,40,3,15,2,3,0,4,1,38,0
19,594,0,20,3,15,4,1,3,4,0,38,0
33,0,0,24,3,9,3,8,4,4,0,38,0
31,0,0,40,3,8,4,1,1,4,0,38,0
28,0,0,40,3,15,4,1,4,2,0,38,0
19,0,0,20,3,2,4,8,3,4,0,38,0
27,0,0,60,3,11,2,12,0,4,1,38,0
21,0,0,40,3,4,2,6,0,4,1,25,0
24,0,0,40,3,9,4,10,1,4,0,38,0
46,0,0,54,3,11,0,14,1,4,1,38,0
31,0,0,40,3,9,4,4,1,4,0,38,0
60,0,0,40,3,15,2,14,0,4,1,38,1
21,0,0,38,3,0,5,12,4,2,0,38,0
38,0,0,32,7,1,4,0,1,4,0,38,0
31,0,0,40,3,8,0,14,1,4,1,38,0
26,0,0,40,3,9,2,12,0,4,1,38,1
46,0,0,25,3,11,0,9,1,4,0,38,0
25,0,0,60,4,11,2,4,0,4,1,38,1
23,0,0,30,1,15,4,1,1,4,1,38,0
53,0,0,40,4,12,2,4,0,4,1,38,1
42,0,1887,48,7,12,2,0,5,4,0,38,1
29,0,2179,40,3,11,2,1,5,4,0,38,0
45,0,0,50,3,15,2,10,0,4,1,38,1
70,0,0,40,3,9,0,1,1,4,1,38,0
55,99999,0,60,4,9,2,12,0,4,1,38,1
40,0,1887,50,6,10,2,10,0,4,1,38,1
17,0,0,30,3,0,4,8,3,4,1,38,0
18,0,0,40,3,11,4,3,3,4,1,38,0
34,0,0,60,3,12,4,12,4,4,1,38,1
41,0,0,40,3,15,0,1,1,4,0,38,0
28,0,0,40,3,9,4,1,1,4,1,38,0
23,0,0,40,6,11,4,11,3,4,1,38,0
32,0,0,40,3,15,4,4,2,4,1,38,0
56,0,0,48,3,5,2,7,0,2,1,38,0
36,0,0,45,3,11,0,4,4,4,1,38,0
26,0,0,50,3,11,4,1,1,4,1,38,0
62,0,0,7,3,9,6,13,4,4,0,38,0
35,0,0,40,3,7,0,1,4,4,0,38,0
25,0,0,40,1,9,4,10,1,4,0,38,0
28,0,0,50,3,11,2,14,0,4,1,38,0
21,0,0,25,3,15,4,1,3,4,0,38,0
31,0,0,40,3,0,2,14,0,4,1,38,0
23,0,0,25,3,7,4,8,3,4,1,3,0
58,0,0,40,4,9,2,10,0,4,1,38,1
55,0,0,40,1,12,2,10,0,4,1,38,1
54,0,0,40,3,11,2,3,0,4,1,38,0
33,3908,0,40,3,11,2,14,0,4,1,38,0
28,7688,0,40,3,1,2,6,0,4,1,38,1
40,0,0,30,3,1,2,7,0,4,1,38,0
33,7298,0,80,5,9,2,12,0,4,1,38,1
27,0,0,10,3,14,4,10,1,1,1,18,0
55,0,0,25,3,11,0,1,4,4,1,38,0
53,0,0,45,3,11,5,14,4,4,1,38,0
23,0,0,46,3,2,4,14,1,4,1,38,0
66,0,0,16,3,11,6,3,1,4,1,38,0
34,0,0,60,5,8,2,4,0,4,1,38,1
39,0,0,40,3,0,0,14,1,4,1,38,0
21,0,0,40,3,15,4,1,3,2,0,38,0
26,0,0,35,3,15,3,1,3,3,0,38,0
21,0,0,40,3,11,4,1,3,4,0,4,0
59,0,0,40,3,11,2,12,0,4,1,38,0
61,0,0,40,3,0,2,14,0,4,1,38,0
30,0,0,50,3,9,2,12,0,4,1,38,1
